0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1843,0.368169,0.551178,0.7329,0.912911,1.09079,1.26612,1.43849,1.60751,1.77277,1.93389,2.09049,2.24221,2.38869,2.5296,2.66459,2.79336,2.91561,3.03105,3.13941,3.24044,3.3339,3.41957,3.49726,3.56678,3.62797,3.68068,3.7248,3.76022,3.78686,3.80465,3.81356,3.81356,3.80465,3.78686,3.76022,3.7248,3.68068,3.62797,3.56678,3.49726,3.41957,3.3339,3.24044,3.13941,3.03105,2.91561,2.79336,2.66459,2.5296,2.38869,2.24221,2.09049,1.93389,1.77277,1.60751,1.43849,1.26612,1.09079,0.912911,0.7329,0.551178,0.368169,0.1843,4.67163e-16,-0.1843,-0.368169,-0.551178,-0.7329,-0.912911,-1.09079,-1.26612,-1.43849,-1.60751,-1.77277,-1.93389,-2.09049,-2.24221,-2.38869,-2.5296,-2.66459,-2.79336,-2.91561,-3.03105,-3.13941,-3.24044,-3.3339,-3.41957,-3.49726,-3.56678,-3.62797,-3.68068,-3.7248,-3.76022,-3.78686,-3.80465,-3.81356,-3.81356,-3.80465,-3.78686,-3.76022,-3.7248,-3.68068,-3.62797,-3.56678,-3.49726,-3.41957,-3.3339,-3.24044,-3.13941,-3.03105,-2.91561,-2.79336,-2.66459,-2.5296,-2.38869,-2.24221,-2.09049,-1.93389,-1.77277,-1.60751,-1.43849,-1.26612,-1.09079,-0.912911,-0.7329,-0.551178,-0.368169,-0.1843,0
0,0.368169,0.735478,1.10107,1.46409,1.82369,2.17903,2.52928,2.87363,3.21126,3.54139,3.86325,4.17609,4.47918,4.7718,5.05328,5.32296,5.5802,5.82442,6.05503,6.27149,6.47331,6.66002,6.83116,6.98635,7.12523,7.24746,7.35277,7.4409,7.51166,7.56487,7.60042,7.61821,7.61821,7.60042,7.56487,7.51166,7.4409,7.35277,7.24746,7.12523,6.98635,6.83116,6.66002,6.47331,6.27149,6.05503,5.82442,5.5802,5.32296,5.05328,4.7718,4.47918,4.17609,3.86325,3.54139,3.21126,2.87363,2.52928,2.17903,1.82369,1.46409,1.10107,0.735478,0.368169,9.33234e-16,-0.368169,-0.735478,-1.10107,-1.46409,-1.82369,-2.17903,-2.52928,-2.87363,-3.21126,-3.54139,-3.86325,-4.17609,-4.47918,-4.7718,-5.05328,-5.32296,-5.5802,-5.82442,-6.05503,-6.27149,-6.47331,-6.66002,-6.83116,-6.98635,-7.12523,-7.24746,-7.35277,-7.4409,-7.51166,-7.56487,-7.60042,-7.61821,-7.61821,-7.60042,-7.56487,-7.51166,-7.4409,-7.35277,-7.24746,-7.12523,-6.98635,-6.83116,-6.66002,-6.47331,-6.27149,-6.05503,-5.82442,-5.5802,-5.32296,-5.05328,-4.7718,-4.47918,-4.17609,-3.86325,-3.54139,-3.21126,-2.87363,-2.52928,-2.17903,-1.82369,-1.46409,-1.10107,-0.735478,-0.368169,0
0,0.551178,1.10107,1.64839,2.19186,2.73021,3.26218,3.78654,4.30205,4.80751,5.30175,5.7836,6.25194,6.70569,7.14377,7.56517,7.9689,8.35401,8.71962,9.06486,9.38893,9.69107,9.97058,10.2268,10.4591,10.667,10.85,11.0077,11.1396,11.2456,11.3252,11.3784,11.4051,11.4051,11.3784,11.3252,11.2456,11.1396,11.0077,10.85,10.667,10.4591,10.2268,9.97058,9.69107,9.38893,9.06486,8.71962,8.35401,7.9689,7.56517,7.14377,6.70569,6.25194,5.7836,5.30175,4.80751,4.30205,3.78654,3.26218,2.73021,2.19186,1.64839,1.10107,0.551178,1.39713e-15,-0.551178,-1.10107,-1.64839,-2.19186,-2.73021,-3.26218,-3.78654,-4.30205,-4.80751,-5.30175,-5.7836,-6.25194,-6.70569,-7.14377,-7.56517,-7.9689,-8.35401,-8.71962,-9.06486,-9.38893,-9.69107,-9.97058,-10.2268,-10.4591,-10.667,-10.85,-11.0077,-11.1396,-11.2456,-11.3252,-11.3784,-11.4051,-11.4051,-11.3784,-11.3252,-11.2456,-11.1396,-11.0077,-10.85,-10.667,-10.4591,-10.2268,-9.97058,-9.69107,-9.38893,-9.06486,-8.71962,-8.35401,-7.9689,-7.56517,-7.14377,-6.70569,-6.25194,-5.7836,-5.30175,-4.80751,-4.30205,-3.78654,-3.26218,-2.73021,-2.19186,-1.64839,-1.10107,-0.551178,0
0,0.7329,1.46409,2.19186,2.91451,3.63035,4.33772,5.03495,5.72042,6.39254,7.04972,7.69044,8.31319,8.91654,9.49905,10.0594,10.5962,11.1083,11.5945,12.0535,12.4844,12.8862,13.2578,13.5985,13.9075,14.1839,14.4273,14.6369,14.8123,14.9532,15.0591,15.1299,15.1653,15.1653,15.1299,15.0591,14.9532,14.8123,14.6369,14.4273,14.1839,13.9075,13.5985,13.2578,12.8862,12.4844,12.0535,11.5945,11.1083,10.5962,10.0594,9.49905,8.91654,8.31319,7.69044,7.04972,6.39254,5.72042,5.03495,4.33772,3.63035,2.91451,2.19186,1.46409,0.7329,1.85775e-15,-0.7329,-1.46409,-2.19186,-2.91451,-3.63035,-4.33772,-5.03495,-5.72042,-6.39254,-7.04972,-7.69044,-8.31319,-8.91654,-9.49905,-10.0594,-10.5962,-11.1083,-11.5945,-12.0535,-12.4844,-12.8862,-13.2578,-13.5985,-13.9075,-14.1839,-14.4273,-14.6369,-14.8123,-14.9532,-15.0591,-15.1299,-15.1653,-15.1653,-15.1299,-15.0591,-14.9532,-14.8123,-14.6369,-14.4273,-14.1839,-13.9075,-13.5985,-13.2578,-12.8862,-12.4844,-12.0535,-11.5945,-11.1083,-10.5962,-10.0594,-9.49905,-8.91654,-8.31319,-7.69044,-7.04972,-6.39254,-5.72042,-5.03495,-4.33772,-3.63035,-2.91451,-2.19186,-1.46409,-0.7329,0
0,0.912911,1.82369,2.73021,3.63035,4.52201,5.40312,6.2716,7.12544,7.96263,8.78123,9.57931,10.355,11.1066,11.8321,12.5301,13.1988,13.8367,14.4422,15.014,15.5508,16.0512,16.5142,16.9385,17.3233,17.6677,17.9708,18.2319,18.4504,18.6259,18.7578,18.846,18.8901,18.8901,18.846,18.7578,18.6259,18.4504,18.2319,17.9708,17.6677,17.3233,16.9385,16.5142,16.0512,15.5508,15.014,14.4422,13.8367,13.1988,12.5301,11.8321,11.1066,10.355,9.57931,8.78123,7.96263,7.12544,6.2716,5.40312,4.52201,3.63035,2.73021,1.82369,0.912911,2.31404e-15,-0.912911,-1.82369,-2.73021,-3.63035,-4.52201,-5.40312,-6.2716,-7.12544,-7.96263,-8.78123,-9.57931,-10.355,-11.1066,-11.8321,-12.5301,-13.1988,-13.8367,-14.4422,-15.014,-15.5508,-16.0512,-16.5142,-16.9385,-17.3233,-17.6677,-17.9708,-18.2319,-18.4504,-18.6259,-18.7578,-18.846,-18.8901,-18.8901,-18.846,-18.7578,-18.6259,-18.4504,-18.2319,-17.9708,-17.6677,-17.3233,-16.9385,-16.5142,-16.0512,-15.5508,-15.014,-14.4422,-13.8367,-13.1988,-12.5301,-11.8321,-11.1066,-10.355,-9.57931,-8.78123,-7.96263,-7.12544,-6.2716,-5.40312,-4.52201,-3.63035,-2.73021,-1.82369,-0.912911,0
0,1.09079,2.17903,3.26218,4.33772,5.40312,6.4559,7.49361,8.51381,9.51413,10.4922,11.4458,12.3727,13.2706,14.1376,14.9716,15.7705,16.5327,17.2562,17.9395,18.5808,19.1787,19.7319,20.239,20.6988,21.1102,21.4724,21.7843,22.0455,22.2551,22.4128,22.5181,22.5708,22.5708,22.5181,22.4128,22.2551,22.0455,21.7843,21.4724,21.1102,20.6988,20.239,19.7319,19.1787,18.5808,17.9395,17.2562,16.5327,15.7705,14.9716,14.1376,13.2706,12.3727,11.4458,10.4922,9.51413,8.51381,7.49361,6.4559,5.40312,4.33772,3.26218,2.17903,1.09079,2.76493e-15,-1.09079,-2.17903,-3.26218,-4.33772,-5.40312,-6.4559,-7.49361,-8.51381,-9.51413,-10.4922,-11.4458,-12.3727,-13.2706,-14.1376,-14.9716,-15.7705,-16.5327,-17.2562,-17.9395,-18.5808,-19.1787,-19.7319,-20.239,-20.6988,-21.1102,-21.4724,-21.7843,-22.0455,-22.2551,-22.4128,-22.5181,-22.5708,-22.5708,-22.5181,-22.4128,-22.2551,-22.0455,-21.7843,-21.4724,-21.1102,-20.6988,-20.239,-19.7319,-19.1787,-18.5808,-17.9395,-17.2562,-16.5327,-15.7705,-14.9716,-14.1376,-13.2706,-12.3727,-11.4458,-10.4922,-9.51413,-8.51381,-7.49361,-6.4559,-5.40312,-4.33772,-3.26218,-2.17903,-1.09079,0
0,1.26612,2.52928,3.78654,5.03495,6.2716,7.49361,8.69811,9.8823,11.0434,12.1787,13.2856,14.3614,15.4037,16.4101,17.3781,18.3055,19.1901,20.03,20.823,21.5674,22.2615,22.9036,23.4921,24.0258,24.5034,24.9238,25.2859,25.589,25.8323,26.0153,26.1376,26.1987,26.1987,26.1376,26.0153,25.8323,25.589,25.2859,24.9238,24.5034,24.0258,23.4921,22.9036,22.2615,21.5674,20.823,20.03,19.1901,18.3055,17.3781,16.4101,15.4037,14.3614,13.2856,12.1787,11.0434,9.8823,8.69811,7.49361,6.2716,5.03495,3.78654,2.52928,1.26612,3.20936e-15,-1.26612,-2.52928,-3.78654,-5.03495,-6.2716,-7.49361,-8.69811,-9.8823,-11.0434,-12.1787,-13.2856,-14.3614,-15.4037,-16.4101,-17.3781,-18.3055,-19.1901,-20.03,-20.823,-21.5674,-22.2615,-22.9036,-23.4921,-24.0258,-24.5034,-24.9238,-25.2859,-25.589,-25.8323,-26.0153,-26.1376,-26.1987,-26.1987,-26.1376,-26.0153,-25.8323,-25.589,-25.2859,-24.9238,-24.5034,-24.0258,-23.4921,-22.9036,-22.2615,-21.5674,-20.823,-20.03,-19.1901,-18.3055,-17.3781,-16.4101,-15.4037,-14.3614,-13.2856,-12.1787,-11.0434,-9.8823,-8.69811,-7.49361,-6.2716,-5.03495,-3.78654,-2.52928,-1.26612,0
0,1.43849,2.87363,4.30205,5.72042,7.12544,8.51381,9.8823,11.2277,12.5469,13.8368,15.0943,16.3166,17.5008,18.6442,19.744,20.7976,21.8027,22.7569,23.6579,24.5037,25.2922,26.0217,26.6904,27.2968,27.8394,28.317,28.7284,29.0728,29.3492,29.5571,29.696,29.7655,29.7655,29.696,29.5571,29.3492,29.0728,28.7284,28.317,27.8394,27.2968,26.6904,26.0217,25.2922,24.5037,23.6579,22.7569,21.8027,20.7976,19.744,18.6442,17.5008,16.3166,15.0943,13.8368,12.5469,11.2277,9.8823,8.51381,7.12544,5.72042,4.30205,2.87363,1.43849,3.64629e-15,-1.43849,-2.87363,-4.30205,-5.72042,-7.12544,-8.51381,-9.8823,-11.2277,-12.5469,-13.8368,-15.0943,-16.3166,-17.5008,-18.6442,-19.744,-20.7976,-21.8027,-22.7569,-23.6579,-24.5037,-25.2922,-26.0217,-26.6904,-27.2968,-27.8394,-28.317,-28.7284,-29.0728,-29.3492,-29.5571,-29.696,-29.7655,-29.7655,-29.696,-29.5571,-29.3492,-29.0728,-28.7284,-28.317,-27.8394,-27.2968,-26.6904,-26.0217,-25.2922,-24.5037,-23.6579,-22.7569,-21.8027,-20.7976,-19.744,-18.6442,-17.5008,-16.3166,-15.0943,-13.8368,-12.5469,-11.2277,-9.8823,-8.51381,-7.12544,-5.72042,-4.30205,-2.87363,-1.43849,0
0,1.60751,3.21126,4.80751,6.39254,7.96263,9.51413,11.0434,12.5469,14.0211,15.4625,16.8678,18.2337,19.5571,20.8347,22.0637,23.2412,24.3644,25.4307,26.4376,27.3827,28.2639,29.0791,29.8264,30.504,31.1103,31.644,32.1038,32.4886,32.7976,33.0299,33.1851,33.2628,33.2628,33.1851,33.0299,32.7976,32.4886,32.1038,31.644,31.1103,30.504,29.8264,29.0791,28.2639,27.3827,26.4376,25.4307,24.3644,23.2412,22.0637,20.8347,19.5571,18.2337,16.8678,15.4625,14.0211,12.5469,11.0434,9.51413,7.96263,6.39254,4.80751,3.21126,1.60751,4.07471e-15,-1.60751,-3.21126,-4.80751,-6.39254,-7.96263,-9.51413,-11.0434,-12.5469,-14.0211,-15.4625,-16.8678,-18.2337,-19.5571,-20.8347,-22.0637,-23.2412,-24.3644,-25.4307,-26.4376,-27.3827,-28.2639,-29.0791,-29.8264,-30.504,-31.1103,-31.644,-32.1038,-32.4886,-32.7976,-33.0299,-33.1851,-33.2628,-33.2628,-33.1851,-33.0299,-32.7976,-32.4886,-32.1038,-31.644,-31.1103,-30.504,-29.8264,-29.0791,-28.2639,-27.3827,-26.4376,-25.4307,-24.3644,-23.2412,-22.0637,-20.8347,-19.5571,-18.2337,-16.8678,-15.4625,-14.0211,-12.5469,-11.0434,-9.51413,-7.96263,-6.39254,-4.80751,-3.21126,-1.60751,0
