0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00327762,0.00654758,0.00980226,0.013034,0.0162354,0.0193988,0.0225169,0.0255824,0.0285882,0.0315272,0.0343926,0.0371776,0.0398758,0.0424809,0.0449868,0.0473876,0.0496777,0.0518518,0.0539048,0.0558319,0.0576286,0.0592907,0.0608144,0.0621959,0.0634323,0.0645205,0.065458,0.0662426,0.0668725,0.0673462,0.0676626,0.067821,0.067821,0.0676626,0.0673462,0.0668725,0.0662426,0.065458,0.0645205,0.0634323,0.0621959,0.0608144,0.0592907,0.0576286,0.0558319,0.0539048,0.0518518,0.0496777,0.0473876,0.0449868,0.0424809,0.0398758,0.0371776,0.0343926,0.0315272,0.0285882,0.0255824,0.0225169,0.0193988,0.0162354,0.013034,0.00980226,0.00654758,0.00327762,1.94465e-18,-0.00327762,-0.00654758,-0.00980226,-0.013034,-0.0162354,-0.0193988,-0.0225169,-0.0255824,-0.0285882,-0.0315272,-0.0343926,-0.0371776,-0.0398758,-0.0424809,-0.0449868,-0.0473876,-0.0496777,-0.0518518,-0.0539048,-0.0558319,-0.0576286,-0.0592907,-0.0608144,-0.0621959,-0.0634323,-0.0645205,-0.065458,-0.0662426,-0.0668725,-0.0673462,-0.0676626,-0.067821,-0.067821,-0.0676626,-0.0673462,-0.0668725,-0.0662426,-0.065458,-0.0645205,-0.0634323,-0.0621959,-0.0608144,-0.0592907,-0.0576286,-0.0558319,-0.0539048,-0.0518518,-0.0496777,-0.0473876,-0.0449868,-0.0424809,-0.0398758,-0.0371776,-0.0343926,-0.0315272,-0.0285882,-0.0255824,-0.0225169,-0.0193988,-0.0162354,-0.013034,-0.00980226,-0.00654758,-0.00327762,0
0,0.00654758,0.0130799,0.0195816,0.0260376,0.0324328,0.0387523,0.0449812,0.0511051,0.0571096,0.0629808,0.0687048,0.0742684,0.0796586,0.0848626,0.0898685,0.0946645,0.0992394,0.103583,0.107684,0.111533,0.115123,0.118443,0.121487,0.124247,0.126716,0.12889,0.130763,0.13233,0.133589,0.134535,0.135167,0.135484,0.135484,0.135167,0.134535,0.133589,0.13233,0.130763,0.12889,0.126716,0.124247,0.121487,0.118443,0.115123,0.111533,0.107684,0.103583,0.0992394,0.0946645,0.0898685,0.0848626,0.0796586,0.0742684,0.0687048,0.0629808,0.0571096,0.0511051,0.0449812,0.0387523,0.0324328,0.0260376,0.0195816,0.0130799,0.00654758,-5.21798e-18,-0.00654758,-0.0130799,-0.0195816,-0.0260376,-0.0324328,-0.0387523,-0.0449812,-0.0511051,-0.0571096,-0.0629808,-0.0687048,-0.0742684,-0.0796586,-0.0848626,-0.0898685,-0.0946645,-0.0992394,-0.103583,-0.107684,-0.111533,-0.115123,-0.118443,-0.121487,-0.124247,-0.126716,-0.12889,-0.130763,-0.13233,-0.133589,-0.134535,-0.135167,-0.135484,-0.135484,-0.135167,-0.134535,-0.133589,-0.13233,-0.130763,-0.12889,-0.126716,-0.124247,-0.121487,-0.118443,-0.115123,-0.111533,-0.107684,-0.103583,-0.0992394,-0.0946645,-0.0898685,-0.0848626,-0.0796586,-0.0742684,-0.0687048,-0.0629808,-0.0571096,-0.0511051,-0.0449812,-0.0387523,-0.0324328,-0.0260376,-0.0195816,-0.0130799,-0.00654758,0
0,0.00980226,0.0195816,0.0293153,0.0389804,0.0485545,0.0580153,0.0673405,0.0765084,0.0854977,0.0942873,0.102857,0.111186,0.119255,0.127046,0.13454,0.14172,0.148569,0.155071,0.161211,0.166974,0.172348,0.177319,0.181875,0.186007,0.189705,0.192959,0.195763,0.198109,0.199993,0.20141,0.202356,0.20283,0.20283,0.202356,0.20141,0.199993,0.198109,0.195763,0.192959,0.189705,0.186007,0.181875,0.177319,0.172348,0.166974,0.161211,0.155071,0.148569,0.14172,0.13454,0.127046,0.119255,0.111186,0.102857,0.0942873,0.0854977,0.0765084,0.0673405,0.0580153,0.0485545,0.0389804,0.0293153,0.0195816,0.00980226,7.35191e-18,-0.00980226,-0.0195816,-0.0293153,-0.0389804,-0.0485545,-0.0580153,-0.0673405,-0.0765084,-0.0854977,-0.0942873,-0.102857,-0.111186,-0.119255,-0.127046,-0.13454,-0.14172,-0.148569,-0.155071,-0.161211,-0.166974,-0.172348,-0.177319,-0.181875,-0.186007,-0.189705,-0.192959,-0.195763,-0.198109,-0.199993,-0.20141,-0.202356,-0.20283,-0.20283,-0.202356,-0.20141,-0.199993,-0.198109,-0.195763,-0.192959,-0.189705,-0.186007,-0.181875,-0.177319,-0.172348,-0.166974,-0.161211,-0.155071,-0.148569,-0.14172,-0.13454,-0.127046,-0.119255,-0.111186,-0.102857,-0.0942873,-0.0854977,-0.0765084,-0.0673405,-0.0580153,-0.0485545,-0.0389804,-0.0293153,-0.0195816,-0.00980226,0
0,0.013034,0.0260376,0.0389804,0.0518322,0.0645628,0.0771427,0.0895425,0.101733,0.113686,0.125374,0.136768,0.147843,0.158573,0.168933,0.178898,0.188445,0.197552,0.206198,0.214362,0.222025,0.22917,0.23578,0.241839,0.247333,0.25225,0.256577,0.260305,0.263425,0.26593,0.267814,0.269072,0.269702,0.269702,0.269072,0.267814,0.26593,0.263425,0.260305,0.256577,0.25225,0.247333,0.241839,0.23578,0.22917,0.222025,0.214362,0.206198,0.197552,0.188445,0.178898,0.168933,0.158573,0.147843,0.136768,0.125374,0.113686,0.101733,0.0895425,0.0771427,0.0645628,0.0518322,0.0389804,0.0260376,0.013034,-9.13478e-18,-0.013034,-0.0260376,-0.0389804,-0.0518322,-0.0645628,-0.0771427,-0.0895425,-0.101733,-0.113686,-0.125374,-0.136768,-0.147843,-0.158573,-0.168933,-0.178898,-0.188445,-0.197552,-0.206198,-0.214362,-0.222025,-0.22917,-0.23578,-0.241839,-0.247333,-0.25225,-0.256577,-0.260305,-0.263425,-0.26593,-0.267814,-0.269072,-0.269702,-0.269702,-0.269072,-0.267814,-0.26593,-0.263425,-0.260305,-0.256577,-0.25225,-0.247333,-0.241839,-0.23578,-0.22917,-0.222025,-0.214362,-0.206198,-0.197552,-0.188445,-0.178898,-0.168933,-0.158573,-0.147843,-0.136768,-0.125374,-0.113686,-0.101733,-0.0895425,-0.0771427,-0.0645628,-0.0518322,-0.0389804,-0.0260376,-0.013034,0
0,0.0162354,0.0324328,0.0485545,0.0645628,0.0804204,0.0960901,0.111535,0.12672,0.141609,0.156167,0.17036,0.184156,0.197521,0.210425,0.222838,0.23473,0.246074,0.256843,0.267012,0.276558,0.285458,0.293691,0.301238,0.308082,0.314206,0.319596,0.32424,0.328126,0.331246,0.333593,0.33516,0.335945,0.335945,0.33516,0.333593,0.331246,0.328126,0.32424,0.319596,0.314206,0.308082,0.301238,0.293691,0.285458,0.276558,0.267012,0.256843,0.246074,0.23473,0.222838,0.210425,0.197521,0.184156,0.17036,0.156167,0.141609,0.12672,0.111535,0.0960901,0.0804204,0.0645628,0.0485545,0.0324328,0.0162354,1.21088e-17,-0.0162354,-0.0324328,-0.0485545,-0.0645628,-0.0804204,-0.0960901,-0.111535,-0.12672,-0.141609,-0.156167,-0.17036,-0.184156,-0.197521,-0.210425,-0.222838,-0.23473,-0.246074,-0.256843,-0.267012,-0.276558,-0.285458,-0.293691,-0.301238,-0.308082,-0.314206,-0.319596,-0.32424,-0.328126,-0.331246,-0.333593,-0.33516,-0.335945,-0.335945,-0.33516,-0.333593,-0.331246,-0.328126,-0.32424,-0.319596,-0.314206,-0.308082,-0.301238,-0.293691,-0.285458,-0.276558,-0.267012,-0.256843,-0.246074,-0.23473,-0.222838,-0.210425,-0.197521,-0.184156,-0.17036,-0.156167,-0.141609,-0.12672,-0.111535,-0.0960901,-0.0804204,-0.0645628,-0.0485545,-0.0324328,-0.0162354,0
0,0.0193988,0.0387523,0.0580153,0.0771427,0.0960901,0.114813,0.133268,0.151411,0.169201,0.186596,0.203555,0.220038,0.236008,0.251426,0.266257,0.280466,0.294021,0.306888,0.319039,0.330445,0.341078,0.350916,0.359933,0.368111,0.375428,0.381868,0.387417,0.392061,0.395789,0.398593,0.400465,0.401403,0.401403,0.400465,0.398593,0.395789,0.392061,0.387417,0.381868,0.375428,0.368111,0.359933,0.350916,0.341078,0.330445,0.319039,0.306888,0.294021,0.280466,0.266257,0.251426,0.236008,0.220038,0.203555,0.186596,0.169201,0.151411,0.133268,0.114813,0.0960901,0.0771427,0.0580153,0.0387523,0.0193988,-1.2184e-17,-0.0193988,-0.0387523,-0.0580153,-0.0771427,-0.0960901,-0.114813,-0.133268,-0.151411,-0.169201,-0.186596,-0.203555,-0.220038,-0.236008,-0.251426,-0.266257,-0.280466,-0.294021,-0.306888,-0.319039,-0.330445,-0.341078,-0.350916,-0.359933,-0.368111,-0.375428,-0.381868,-0.387417,-0.392061,-0.395789,-0.398593,-0.400465,-0.401403,-0.401403,-0.400465,-0.398593,-0.395789,-0.392061,-0.387417,-0.381868,-0.375428,-0.368111,-0.359933,-0.350916,-0.341078,-0.330445,-0.319039,-0.306888,-0.294021,-0.280466,-0.266257,-0.251426,-0.236008,-0.220038,-0.203555,-0.186596,-0.169201,-0.151411,-0.133268,-0.114813,-0.0960901,-0.0771427,-0.0580153,-0.0387523,-0.0193988,0
0,0.0225169,0.0449812,0.0673405,0.0895425,0.111535,0.133268,0.154689,0.175749,0.196398,0.216589,0.236273,0.255406,0.273943,0.29184,0.309055,0.325548,0.341281,0.356217,0.37032,0.383559,0.395903,0.407321,0.417788,0.42728,0.435773,0.443249,0.449689,0.45508,0.459407,0.462661,0.464835,0.465923,0.465923,0.464835,0.462661,0.459407,0.45508,0.449689,0.443249,0.435773,0.42728,0.417788,0.407321,0.395903,0.383559,0.37032,0.356217,0.341281,0.325548,0.309055,0.29184,0.273943,0.255406,0.236273,0.216589,0.196398,0.175749,0.154689,0.133268,0.111535,0.0895425,0.0673405,0.0449812,0.0225169,1.90345e-17,-0.0225169,-0.0449812,-0.0673405,-0.0895425,-0.111535,-0.133268,-0.154689,-0.175749,-0.196398,-0.216589,-0.236273,-0.255406,-0.273943,-0.29184,-0.309055,-0.325548,-0.341281,-0.356217,-0.37032,-0.383559,-0.395903,-0.407321,-0.417788,-0.42728,-0.435773,-0.443249,-0.449689,-0.45508,-0.459407,-0.462661,-0.464835,-0.465923,-0.465923,-0.464835,-0.462661,-0.459407,-0.45508,-0.449689,-0.443249,-0.435773,-0.42728,-0.417788,-0.407321,-0.395903,-0.383559,-0.37032,-0.356217,-0.341281,-0.325548,-0.309055,-0.29184,-0.273943,-0.255406,-0.236273,-0.216589,-0.196398,-0.175749,-0.154689,-0.133268,-0.111535,-0.0895425,-0.0673405,-0.0449812,-0.0225169,0
0,0.0255824,0.0511051,0.0765084,0.101733,0.12672,0.151411,0.175749,0.199676,0.223136,0.246076,0.26844,0.290178,0.311238,0.331571,0.35113,0.369869,0.387744,0.404713,0.420737,0.435778,0.449802,0.462775,0.474667,0.485451,0.495101,0.503594,0.510911,0.517036,0.521952,0.52565,0.528119,0.529356,0.529356,0.528119,0.52565,0.521952,0.517036,0.510911,0.503594,0.495101,0.485451,0.474667,0.462775,0.449802,0.435778,0.420737,0.404713,0.387744,0.369869,0.35113,0.331571,0.311238,0.290178,0.26844,0.246076,0.223136,0.199676,0.175749,0.151411,0.12672,0.101733,0.0765084,0.0511051,0.0255824,-1.30644e-17,-0.0255824,-0.0511051,-0.0765084,-0.101733,-0.12672,-0.151411,-0.175749,-0.199676,-0.223136,-0.246076,-0.26844,-0.290178,-0.311238,-0.331571,-0.35113,-0.369869,-0.387744,-0.404713,-0.420737,-0.435778,-0.449802,-0.462775,-0.474667,-0.485451,-0.495101,-0.503594,-0.510911,-0.517036,-0.521952,-0.52565,-0.528119,-0.529356,-0.529356,-0.528119,-0.52565,-0.521952,-0.517036,-0.510911,-0.503594,-0.495101,-0.485451,-0.474667,-0.462775,-0.449802,-0.435778,-0.420737,-0.404713,-0.387744,-0.369869,-0.35113,-0.331571,-0.311238,-0.290178,-0.26844,-0.246076,-0.223136,-0.199676,-0.175749,-0.151411,-0.12672,-0.101733,-0.0765084,-0.0511051,-0.0255824,0
0,0.0285882,0.0571096,0.0854977,0.113686,0.141609,0.169201,0.196398,0.223136,0.249353,0.274988,0.29998,0.324272,0.347807,0.370529,0.392386,0.413326,0.433301,0.452264,0.470171,0.48698,0.502651,0.517148,0.530438,0.542488,0.553272,0.562763,0.57094,0.577784,0.583278,0.58741,0.59017,0.591552,0.591552,0.59017,0.58741,0.583278,0.577784,0.57094,0.562763,0.553272,0.542488,0.530438,0.517148,0.502651,0.48698,0.470171,0.452264,0.433301,0.413326,0.392386,0.370529,0.347807,0.324272,0.29998,0.274988,0.249353,0.223136,0.196398,0.169201,0.141609,0.113686,0.0854977,0.0571096,0.0285882,2.76953e-17,-0.0285882,-0.0571096,-0.0854977,-0.113686,-0.141609,-0.169201,-0.196398,-0.223136,-0.249353,-0.274988,-0.29998,-0.324272,-0.347807,-0.370529,-0.392386,-0.413326,-0.433301,-0.452264,-0.470171,-0.48698,-0.502651,-0.517148,-0.530438,-0.542488,-0.553272,-0.562763,-0.57094,-0.577784,-0.583278,-0.58741,-0.59017,-0.591552,-0.591552,-0.59017,-0.58741,-0.583278,-0.577784,-0.57094,-0.562763,-0.553272,-0.542488,-0.530438,-0.517148,-0.502651,-0.48698,-0.470171,-0.452264,-0.433301,-0.413326,-0.392386,-0.370529,-0.347807,-0.324272,-0.29998,-0.274988,-0.249353,-0.223136,-0.196398,-0.169201,-0.141609,-0.113686,-0.0854977,-0.0571096,-0.0285882,0
0,0.0315272,0.0629808,0.0942873,0.125374,0.156167,0.186596,0.216589,0.246076,0.274988,0.303258,0.33082,0.357609,0.383563,0.408621,0.432725,0.455818,0.477847,0.498759,0.518507,0.537043,0.554326,0.570313,0.584969,0.598259,0.610151,0.620618,0.629636,0.637183,0.643242,0.647799,0.650842,0.652366,0.652366,0.650842,0.647799,0.643242,0.637183,0.629636,0.620618,0.610151,0.598259,0.584969,0.570313,0.554326,0.537043,0.518507,0.498759,0.477847,0.455818,0.432725,0.408621,0.383563,0.357609,0.33082,0.303258,0.274988,0.246076,0.216589,0.186596,0.156167,0.125374,0.0942873,0.0629808,0.0315272,-2.08832e-17,-0.0315272,-0.0629808,-0.0942873,-0.125374,-0.156167,-0.186596,-0.216589,-0.246076,-0.274988,-0.303258,-0.33082,-0.357609,-0.383563,-0.408621,-0.432725,-0.455818,-0.477847,-0.498759,-0.518507,-0.537043,-0.554326,-0.570313,-0.584969,-0.598259,-0.610151,-0.620618,-0.629636,-0.637183,-0.643242,-0.647799,-0.650842,-0.652366,-0.652366,-0.650842,-0.647799,-0.643242,-0.637183,-0.629636,-0.620618,-0.610151,-0.598259,-0.584969,-0.570313,-0.554326,-0.537043,-0.518507,-0.498759,-0.477847,-0.455818,-0.432725,-0.408621,-0.383563,-0.357609,-0.33082,-0.303258,-0.274988,-0.246076,-0.216589,-0.186596,-0.156167,-0.125374,-0.0942873,-0.0629808,-0.0315272,0
